Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Attempts,Yds,Y/A,TD,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,TD.2,Pts,Fmb,FL,FF,FR,Yds.2,TD.3,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Rt,Y/Rt,Status,2PM,Ret,Yds.3,Y/R.1,TD.4,Sk,Solo,Ast,Comb,TFL,QBHits,Yds.4,TD.5,Cmp,Att.1,Cmp%,Int,Rate,Y/A.1,AY/A
5.0,2024-10-06,5.0,5.0,25.123,CAR,No,CHI,L 10-36,,0.0,0.0,,0.0,,,101.0,10.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,3.0,5%,0.0,0%,10.0,38%,RB,Raheem Blackshear,RB,3.0,33.67,,,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6.0,2024-10-13,6.0,6.0,25.13,CAR,Yes,ATL,L 20-38,,0.0,0.0,,0.0,,,64.0,12.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0%,0.0,0%,14.0,52%,RB,Raheem Blackshear,RB,3.0,21.33,,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
7.0,2024-10-20,7.0,7.0,25.137,CAR,No,WAS,L 7-40,,0.0,0.0,,0.0,,,114.0,,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0%,14.0,54%,RB,Raheem Blackshear,RB,5.0,22.8,,,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
8.0,2024-10-27,8.0,8.0,25.144,CAR,No,DEN,L 14-28,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0%,11.0,46%,RB,Raheem Blackshear,RB,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9.0,2024-11-03,9.0,9.0,25.151,CAR,Yes,NOR,W 23-22,,0.0,0.0,,0.0,,,39.0,12.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,24.0,0.0,2.0,4%,0.0,0%,11.0,38%,RB,Raheem Blackshear,RB,2.0,19.5,,,2.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
10.0,2024-11-10,10.0,10.0,25.158,CAR,Yes,NYG,W 20-17,,0.0,0.0,,0.0,,,51.0,6.5,0.0,,,0.0,,1.0,0.0,0.0,1.0,13.0,0.0,2.0,3%,0.0,0%,11.0,37%,RB,Raheem Blackshear,RB,2.0,25.5,,,2.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
11.0,2024-11-24,11.0,12.0,25.172,CAR,Yes,KAN,L 27-30,,0.0,0.0,,0.0,,,0.0,10.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2.0,3%,0.0,0%,14.0,52%,RB,Raheem Blackshear,RB,0.0,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
12.0,2024-12-01,12.0,13.0,25.179,CAR,Yes,TAM,L 23-26,,0.0,0.0,,0.0,,,0.0,3.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1%,0.0,0%,16.0,44%,RB,Raheem Blackshear,RB,0.0,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
13.0,2024-12-08,13.0,14.0,25.186,CAR,No,PHI,L 16-22,,0.0,0.0,,0.0,,,26.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0%,0.0,0%,2.0,9%,RB,Raheem Blackshear,RB,1.0,26.0,,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
15.0,2024-12-22,15.0,16.0,25.2,CAR,Yes,ARI,W 36-30,,3.0,13.0,4.33,0.0,,,86.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10%,0.0,0%,17.0,52%,RB,Raheem Blackshear,RB,3.0,28.67,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16.0,2024-12-29,16.0,17.0,25.207,CAR,No,TAM,L 14-48,*,8.0,20.0,2.5,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,36.0,77%,0.0,0%,0.0,0%,RB,Raheem Blackshear,RB,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1.0,2024-09-08,1.0,1.0,32.152,MIA,Yes,JAX,W 20-17,*,6.0,9.0,1.5,0.0,3.0,2.0,10.0,5.0,0.0,66.7%,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,44%,0.0,0%,0.0,0%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,32.18,MIA,No,NWE,W 15-10,,19.0,80.0,4.21,0.0,2.0,2.0,18.0,9.0,0.0,100.0%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,56%,0.0,0%,0.0,0%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
6.0,2024-10-20,6.0,7.0,32.194,MIA,No,IND,L 10-16,,11.0,50.0,4.55,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,33%,0.0,0%,0.0,0%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
7.0,2024-10-27,7.0,8.0,32.201,MIA,Yes,ARI,L 27-28,,9.0,19.0,2.11,2.0,2.0,1.0,11.0,11.0,0.0,50.0%,5.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,46%,0.0,0%,0.0,0%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
8.0,2024-11-03,8.0,9.0,32.208,MIA,No,BUF,L 27-30,,10.0,56.0,5.6,0.0,2.0,2.0,32.0,16.0,0.0,100.0%,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,23%,0.0,0%,0.0,0%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
9.0,2024-11-11,9.0,10.0,32.216,MIA,No,LAR,W 23-15,,0.0,0.0,,0.0,3.0,2.0,34.0,17.0,0.0,66.7%,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15%,0.0,0%,5.0,18%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,32.222,MIA,Yes,LVR,W 34-19,,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10.0,15%,0.0,0%,4.0,17%,RB,Raheem Mostert,RB,1.0,23.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,32.229,MIA,Yes,NWE,W 34-15,,2.0,5.0,2.5,0.0,1.0,1.0,-3.0,-3.0,0.0,100.0%,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31%,0.0,0%,3.0,11%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,32.233,MIA,No,GNB,L 17-30,,5.0,19.0,3.8,0.0,3.0,2.0,15.0,7.5,0.0,66.7%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,35%,0.0,0%,6.0,25%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,32.25,MIA,No,HOU,L 12-20,,6.0,8.0,1.33,0.0,3.0,3.0,13.0,4.33,0.0,100.0%,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,38%,0.0,0%,4.0,16%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,32.257,MIA,Yes,SFO,W 29-17,,8.0,31.0,3.88,0.0,2.0,2.0,15.0,7.5,0.0,100.0%,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31%,0.0,0%,4.0,14%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,32.264,MIA,No,CLE,W 20-3,,6.0,3.0,0.5,0.0,2.0,2.0,16.0,8.0,0.0,100.0%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40%,0.0,0%,2.0,9%,RB,Raheem Mostert,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,23.24,BAL,Yes,WAS,W 30-23,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,9.0,31%,RB,Rasheen Ali,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-01,13.0,13.0,23.289,BAL,Yes,PHI,L 19-24,,0.0,0.0,,0.0,,,62.0,,0.0,,,,,,,,,,,0.0,0%,0.0,0%,13.0,39%,RB,Rasheen Ali,RB,2.0,31.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,23.303,BAL,No,NYG,W 35-14,,8.0,32.0,4.0,0.0,,,22.0,,0.0,,,,,,,,,,,10.0,17%,0.0,0%,7.0,33%,RB,Rasheen Ali,RB,1.0,22.0,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-21,15.0,16.0,23.309,BAL,Yes,PIT,W 34-17,,1.0,2.0,2.0,0.0,,,0.0,,0.0,,,,,,,,,,,9.0,15%,0.0,0%,6.0,22%,RB,Rasheen Ali,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-25,16.0,17.0,23.313,BAL,No,HOU,W 31-2,,1.0,-3.0,-3.0,0.0,,,23.0,,0.0,,,,,,,,,,,5.0,8%,0.0,0%,2.0,8%,RB,Rasheen Ali,RB,1.0,23.0,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,24.302,BUF,Yes,ARI,W 34-28,,3.0,13.0,4.33,0.0,1.0,1.0,14.0,14.0,0.0,100.0%,14.0,0.0,0.0,,,,,0.0,0.0,6.0,10%,0.0,0%,5.0,18%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-12,2.0,2.0,24.306,BUF,No,MIA,W 31-10,,9.0,29.0,3.22,0.0,1.0,1.0,-1.0,-1.0,0.0,100.0%,-1.0,0.0,0.0,,,,,25.0,0.0,14.0,31%,0.0,0%,3.0,14%,RB,Ray Davis,RB,1.0,25.0,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-23,3.0,3.0,24.317,BUF,Yes,JAX,W 47-10,,7.0,22.0,3.14,1.0,1.0,1.0,1.0,1.0,0.0,100.0%,1.0,0.0,6.0,,,,,0.0,1.0,12.0,19%,0.0,0%,0.0,0%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,24.323,BUF,No,BAL,L 10-35,,7.0,11.0,1.57,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,0.0,0.0,10.0,17%,0.0,0%,0.0,0%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.33,BUF,No,HOU,L 20-23,,0.0,0.0,,0.0,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,0.0,0.0,,,,,0.0,0.0,2.0,3%,0.0,0%,0.0,0%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-14,6.0,6.0,24.338,BUF,No,NYJ,W 23-20,,20.0,97.0,4.85,0.0,3.0,3.0,55.0,18.33,0.0,100.0%,18.33,0.0,0.0,,,,,0.0,0.0,40.0,58%,0.0,0%,4.0,16%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,24.344,BUF,Yes,TEN,W 34-10,,5.0,41.0,8.2,1.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,0.0,6.0,,,,,0.0,1.0,13.0,24%,0.0,0%,0.0,0%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,24.351,BUF,No,SEA,W 31-10,,6.0,29.0,4.83,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,41.0,0.0,17.0,22%,0.0,0%,3.0,13%,RB,Ray Davis,RB,2.0,20.5,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,24.358,BUF,Yes,MIA,W 30-27,,4.0,20.0,5.0,0.0,2.0,2.0,70.0,35.0,1.0,100.0%,35.0,0.0,6.0,,,,,0.0,1.0,9.0,14%,0.0,0%,0.0,0%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,24.365,BUF,No,IND,W 30-20,,3.0,6.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,0.0,0.0,11.0,15%,0.0,0%,0.0,0%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,25.006,BUF,Yes,KAN,W 30-21,,5.0,11.0,2.2,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,0.0,0.0,15.0,21%,0.0,0%,3.0,13%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,25.02,BUF,Yes,SFO,W 35-10,,11.0,63.0,5.73,1.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,0.0,6.0,,,,,43.0,1.0,19.0,33%,0.0,0%,6.0,24%,RB,Ray Davis,RB,2.0,21.5,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,25.027,BUF,No,LAR,L 42-44,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,14.0,0.0,13.0,22%,0.0,0%,9.0,27%,RB,Ray Davis,RB,1.0,14.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,25.034,BUF,No,DET,W 48-42,,7.0,15.0,2.14,0.0,2.0,2.0,14.0,7.0,1.0,100.0%,7.0,0.0,6.0,,,,,0.0,1.0,18.0,26%,0.0,0%,11.0,31%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,25.041,BUF,Yes,NWE,W 24-21,,5.0,12.0,2.4,0.0,1.0,1.0,17.0,17.0,0.0,100.0%,17.0,0.0,0.0,,,,,24.0,0.0,14.0,24%,0.0,0%,6.0,25%,RB,Ray Davis,RB,1.0,24.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,25.048,BUF,Yes,NYJ,W 40-14,,6.0,9.0,1.5,0.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,0.0,0.0,,,,,0.0,0.0,16.0,23%,0.0,0%,6.0,27%,RB,Ray Davis,RB,0.0,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,26.198,NWE,No,CIN,W 16-10,*,25.0,120.0,4.8,1.0,3.0,3.0,6.0,2.0,0.0,100.0%,2.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,78%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,26.205,NWE,Yes,SEA,L 20-23,*,21.0,81.0,3.86,1.0,5.0,2.0,9.0,4.5,0.0,40.0%,1.8,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,72%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-19,3.0,3.0,26.209,NWE,No,NYJ,L 3-24,*,6.0,23.0,3.83,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,46%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,26.219,NWE,No,SFO,L 13-30,*,13.0,43.0,3.31,0.0,5.0,4.0,19.0,4.75,0.0,80.0%,3.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,55%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,26.226,NWE,Yes,MIA,L 10-15,,12.0,89.0,7.42,1.0,4.0,4.0,3.0,0.75,0.0,100.0%,0.75,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,47%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,26.24,NWE,No,JAX,L 16-32,*,7.0,18.0,2.57,0.0,3.0,2.0,7.0,3.5,0.0,66.7%,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,26.247,NWE,Yes,NYJ,W 25-22,*,20.0,48.0,2.4,2.0,3.0,3.0,17.0,5.67,0.0,100.0%,5.67,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,81%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,1.0,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,26.254,NWE,No,TEN,L 17-20,*,10.0,16.0,1.6,1.0,5.0,5.0,38.0,7.6,1.0,100.0%,7.6,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,74%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,26.261,NWE,No,CHI,W 19-3,*,20.0,74.0,3.7,0.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,70%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,26.268,NWE,Yes,LAR,L 22-28,*,20.0,73.0,3.65,0.0,4.0,4.0,16.0,4.0,0.0,100.0%,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,58.0,76%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-24,12.0,12.0,26.275,NWE,No,MIA,L 15-34,*,8.0,13.0,1.63,0.0,2.0,0.0,0.0,,0.0,0.0%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,1.0,,,,,,,,,,,,,,,,,,,
13.0,2024-12-01,13.0,13.0,26.282,NWE,Yes,IND,L 24-25,*,18.0,73.0,4.06,0.0,3.0,3.0,21.0,7.0,0.0,100.0%,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,56.0,78%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,26.296,NWE,No,ARI,L 17-30,*,13.0,69.0,5.31,0.0,1.0,1.0,16.0,16.0,0.0,100.0%,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,65%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,26.303,NWE,No,BUF,L 21-24,*,12.0,60.0,5.0,1.0,1.0,1.0,13.0,13.0,0.0,100.0%,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,44%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-28,16.0,17.0,26.309,NWE,Yes,LAC,L 7-40,*,2.0,1.0,0.5,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,45%,0.0,0%,0.0,0%,RB,Rhamondre Stevenson,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,26.086,DAL,No,CLE,W 33-17,,8.0,26.0,3.25,0.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,44%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,26.093,DAL,Yes,NOR,L 19-44,*,7.0,30.0,4.29,0.0,5.0,4.0,29.0,7.25,0.0,80.0%,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,26.1,DAL,Yes,BAL,L 25-28,*,8.0,32.0,4.0,0.0,5.0,3.0,24.0,8.0,0.0,60.0%,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,46%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-26,4.0,4.0,26.104,DAL,No,NYG,W 20-15,*,11.0,46.0,4.18,0.0,1.0,1.0,15.0,15.0,1.0,100.0%,15.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,26.114,DAL,No,PIT,W 20-17,*,20.0,87.0,4.35,0.0,2.0,2.0,27.0,13.5,1.0,100.0%,13.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,50%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,26.121,DAL,Yes,DET,L 9-47,*,5.0,25.0,5.0,0.0,6.0,5.0,30.0,6.0,0.0,83.3%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-11-03,8.0,9.0,26.142,DAL,No,ATL,L 21-27,*,12.0,75.0,6.25,0.0,6.0,5.0,32.0,6.4,1.0,83.3%,5.33,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,71%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-10,9.0,10.0,26.149,DAL,Yes,PHI,L 6-34,*,12.0,53.0,4.42,0.0,3.0,3.0,3.0,1.0,0.0,100.0%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,52%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-18,10.0,11.0,26.157,DAL,Yes,HOU,L 10-34,*,10.0,28.0,2.8,0.0,5.0,2.0,6.0,3.0,0.0,40.0%,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,26.163,DAL,No,WAS,W 34-26,*,19.0,86.0,4.53,0.0,3.0,3.0,12.0,4.0,0.0,100.0%,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,61%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,26.167,DAL,Yes,NYG,W 27-20,*,22.0,112.0,5.09,1.0,3.0,3.0,11.0,3.67,0.0,100.0%,3.67,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,70%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-09,13.0,14.0,26.178,DAL,Yes,CIN,L 20-27,*,18.0,131.0,7.28,0.0,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,77%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,26.184,DAL,No,CAR,W 30-14,*,25.0,149.0,5.96,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,74%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,26.191,DAL,Yes,TAM,W 26-24,*,13.0,23.0,1.77,0.0,3.0,3.0,28.0,9.33,0.0,100.0%,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,77%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,26.198,DAL,No,PHI,L 7-41,*,23.0,104.0,4.52,0.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,66%,0.0,0%,0.0,0%,RB,Rico Dowdle,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,25.221,LAR,No,DET,L 20-26,,2.0,16.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,7.0,9%,0.0,0%,4.0,15%,RB,Ronnie Rivers,RB,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
2.0,2024-09-15,2.0,2.0,25.228,LAR,No,ARI,L 10-41,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,100.0%,0.0,,,,,,,,,3.0,6%,0.0,0%,12.0,48%,RB,Ronnie Rivers,RB,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
3.0,2024-09-22,3.0,3.0,25.235,LAR,Yes,SFO,W 27-24,,2.0,9.0,4.5,0.0,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,6.0,10%,0.0,0%,14.0,52%,RB,Ronnie Rivers,RB,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4.0,2024-09-29,4.0,4.0,25.242,LAR,No,CHI,L 18-24,,6.0,26.0,4.33,0.0,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,13.0,21%,0.0,0%,12.0,46%,RB,Ronnie Rivers,RB,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
